date,product_id,units_sold,base_price,release_date,lifecycle,category,current_price
2024-07-04,SanDisk1TB,37,129,2024-03-01,Growth,Accessories,129
2024-07-05,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,122.55
2024-07-06,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,122.55
2024-07-07,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-07-08,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,129
2024-07-09,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,129
2024-07-10,SanDisk1TB,37,129,2024-03-01,Growth,Accessories,129
2024-07-11,SanDisk1TB,39,129,2024-03-01,Growth,Accessories,129
2024-07-12,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,135.45
2024-07-13,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-07-14,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-07-15,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,122.55
2024-07-16,SanDisk1TB,35,129,2024-03-01,Growth,Accessories,129
2024-07-17,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,135.45
2024-07-18,SanDisk1TB,35,129,2024-03-01,Growth,Accessories,122.55
2024-07-19,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-07-20,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-07-21,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2024-07-22,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,122.55
2024-07-23,SanDisk1TB,36,129,2024-03-01,Growth,Accessories,129
2024-07-24,SanDisk1TB,36,129,2024-03-01,Growth,Accessories,129
2024-07-25,SanDisk1TB,35,129,2024-03-01,Growth,Accessories,129
2024-07-26,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,135.45
2024-07-27,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-07-28,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-07-29,SanDisk1TB,39,129,2024-03-01,Growth,Accessories,129
2024-07-30,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,122.55
2024-07-31,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,129
2024-08-01,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,122.55
2024-08-02,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,122.55
2024-08-03,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,135.45
2024-08-04,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-08-05,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,122.55
2024-08-06,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,129
2024-08-07,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-08-08,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-08-09,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-08-10,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,135.45
2024-08-11,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-08-12,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,122.55
2024-08-13,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,122.55
2024-08-14,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-08-15,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,122.55
2024-08-16,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,135.45
2024-08-17,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2024-08-18,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,135.45
2024-08-19,SanDisk1TB,37,129,2024-03-01,Growth,Accessories,122.55
2024-08-20,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,122.55
2024-08-21,SanDisk1TB,38,129,2024-03-01,Growth,Accessories,129
2024-08-22,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,129
2024-08-23,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2024-08-24,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-08-25,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-08-26,SanDisk1TB,40,129,2024-03-01,Growth,Accessories,135.45
2024-08-27,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-08-28,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,122.55
2024-08-29,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2024-08-30,SanDisk1TB,59,129,2024-03-01,Growth,Accessories,129
2024-08-31,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-09-01,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-09-02,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-09-03,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-09-04,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-09-05,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-09-06,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2024-09-07,SanDisk1TB,50,129,2024-03-01,Growth,Accessories,129
2024-09-08,SanDisk1TB,50,129,2024-03-01,Growth,Accessories,129
2024-09-09,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2024-09-10,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2024-09-11,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-09-12,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-09-13,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-09-14,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-09-15,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,135.45
2024-09-16,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-09-17,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-09-18,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,135.45
2024-09-19,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-09-20,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-09-21,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,135.45
2024-09-22,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,135.45
2024-09-23,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-09-24,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-09-25,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-09-26,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,122.55
2024-09-27,SanDisk1TB,59,129,2024-03-01,Growth,Accessories,122.55
2024-09-28,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,129
2024-09-29,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,135.45
2024-09-30,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,135.45
2024-10-01,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,135.45
2024-10-02,SanDisk1TB,37,129,2024-03-01,Growth,Accessories,129
2024-10-03,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,135.45
2024-10-04,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2024-10-05,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,122.55
2024-10-06,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2024-10-07,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-10-08,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-10-09,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-10-10,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-10-11,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-10-12,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2024-10-13,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2024-10-14,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-10-15,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-10-16,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2024-10-17,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-10-18,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-10-19,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-10-20,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-10-21,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2024-10-22,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-10-23,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,135.45
2024-10-24,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2024-10-25,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2024-10-26,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2024-10-27,SanDisk1TB,50,129,2024-03-01,Growth,Accessories,129
2024-10-28,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2024-10-29,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-10-30,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,122.55
2024-10-31,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2024-11-01,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,135.45
2024-11-02,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,135.45
2024-11-03,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,135.45
2024-11-04,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,135.45
2024-11-05,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,135.45
2024-11-06,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-11-07,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,129
2024-11-08,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,122.55
2024-11-09,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,122.55
2024-11-10,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-11-11,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-11-12,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,135.45
2024-11-13,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-11-14,SanDisk1TB,39,129,2024-03-01,Growth,Accessories,129
2024-11-15,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,122.55
2024-11-16,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,122.55
2024-11-17,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-11-18,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-11-19,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,135.45
2024-11-20,SanDisk1TB,42,129,2024-03-01,Growth,Accessories,129
2024-11-21,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2024-11-22,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,135.45
2024-11-23,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,129
2024-11-24,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2024-11-25,SanDisk1TB,41,129,2024-03-01,Growth,Accessories,135.45
2024-11-26,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,135.45
2024-11-27,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-11-28,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-11-29,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-11-30,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-12-01,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2024-12-02,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2024-12-03,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-12-04,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-12-05,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,135.45
2024-12-06,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2024-12-07,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-12-08,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,129
2024-12-09,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2024-12-10,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2024-12-11,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2024-12-12,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-12-13,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2024-12-14,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,129
2024-12-15,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,122.55
2024-12-16,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2024-12-17,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,129
2024-12-18,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2024-12-19,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2024-12-20,SanDisk1TB,83,129,2024-03-01,Growth,Accessories,122.55
2024-12-21,SanDisk1TB,73,129,2024-03-01,Growth,Accessories,122.55
2024-12-22,SanDisk1TB,69,129,2024-03-01,Growth,Accessories,129
2024-12-23,SanDisk1TB,69,129,2024-03-01,Growth,Accessories,129
2024-12-24,SanDisk1TB,67,129,2024-03-01,Growth,Accessories,129
2024-12-25,SanDisk1TB,70,129,2024-03-01,Growth,Accessories,129
2024-12-26,SanDisk1TB,66,129,2024-03-01,Growth,Accessories,122.55
2024-12-27,SanDisk1TB,87,129,2024-03-01,Growth,Accessories,135.45
2024-12-28,SanDisk1TB,83,129,2024-03-01,Growth,Accessories,135.45
2024-12-29,SanDisk1TB,82,129,2024-03-01,Growth,Accessories,129
2024-12-30,SanDisk1TB,73,129,2024-03-01,Growth,Accessories,129
2024-12-31,SanDisk1TB,71,129,2024-03-01,Growth,Accessories,122.55
2025-01-01,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2025-01-02,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2025-01-03,SanDisk1TB,57,129,2024-03-01,Growth,Accessories,135.45
2025-01-04,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,135.45
2025-01-05,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2025-01-06,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2025-01-07,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2025-01-08,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,135.45
2025-01-09,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-01-10,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,135.45
2025-01-11,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,129
2025-01-12,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,135.45
2025-01-13,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-01-14,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-01-15,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,135.45
2025-01-16,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2025-01-17,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,129
2025-01-18,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,129
2025-01-19,SanDisk1TB,57,129,2024-03-01,Growth,Accessories,135.45
2025-01-20,SanDisk1TB,43,129,2024-03-01,Growth,Accessories,122.55
2025-01-21,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2025-01-22,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2025-01-23,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2025-01-24,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,122.55
2025-01-25,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-01-26,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2025-01-27,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-01-28,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-01-29,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2025-01-30,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,122.55
2025-01-31,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,135.45
2025-02-01,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,135.45
2025-02-02,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2025-02-03,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,122.55
2025-02-04,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-02-05,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,135.45
2025-02-06,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2025-02-07,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2025-02-08,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2025-02-09,SanDisk1TB,54,129,2024-03-01,Growth,Accessories,129
2025-02-10,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2025-02-11,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,135.45
2025-02-12,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2025-02-13,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2025-02-14,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2025-02-15,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,135.45
2025-02-16,SanDisk1TB,50,129,2024-03-01,Growth,Accessories,129
2025-02-17,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,122.55
2025-02-18,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,129
2025-02-19,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,122.55
2025-02-20,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2025-02-21,SanDisk1TB,57,129,2024-03-01,Growth,Accessories,129
2025-02-22,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,135.45
2025-02-23,SanDisk1TB,50,129,2024-03-01,Growth,Accessories,135.45
2025-02-24,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2025-02-25,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2025-02-26,SanDisk1TB,45,129,2024-03-01,Growth,Accessories,129
2025-02-27,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2025-02-28,SanDisk1TB,56,129,2024-03-01,Growth,Accessories,135.45
2025-03-01,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,122.55
2025-03-02,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,135.45
2025-03-03,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-03-04,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,129
2025-03-05,SanDisk1TB,47,129,2024-03-01,Growth,Accessories,135.45
2025-03-06,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-03-07,SanDisk1TB,52,129,2024-03-01,Growth,Accessories,129
2025-03-08,SanDisk1TB,60,129,2024-03-01,Growth,Accessories,129
2025-03-09,SanDisk1TB,59,129,2024-03-01,Growth,Accessories,135.45
2025-03-10,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2025-03-11,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,122.55
2025-03-12,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2025-03-13,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-03-14,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,135.45
2025-03-15,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,129
2025-03-16,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,129
2025-03-17,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,129
2025-03-18,SanDisk1TB,49,129,2024-03-01,Growth,Accessories,135.45
2025-03-19,SanDisk1TB,48,129,2024-03-01,Growth,Accessories,129
2025-03-20,SanDisk1TB,44,129,2024-03-01,Growth,Accessories,135.45
2025-03-21,SanDisk1TB,55,129,2024-03-01,Growth,Accessories,129
2025-03-22,SanDisk1TB,57,129,2024-03-01,Growth,Accessories,122.55
2025-03-23,SanDisk1TB,53,129,2024-03-01,Growth,Accessories,129
2025-03-24,SanDisk1TB,46,129,2024-03-01,Growth,Accessories,129
2025-03-25,SanDisk1TB,51,129,2024-03-01,Growth,Accessories,129
2025-03-26,SanDisk1TB,58,129,2024-03-01,Growth,Accessories,129
2025-03-27,SanDisk1TB,59,129,2024-03-01,Growth,Accessories,129
2025-03-28,SanDisk1TB,62,129,2024-03-01,Growth,Accessories,122.55
2025-03-29,SanDisk1TB,66,129,2024-03-01,Growth,Accessories,135.45
2025-03-30,SanDisk1TB,64,129,2024-03-01,Growth,Accessories,135.45
2025-03-31,SanDisk1TB,59,129,2024-03-01,Growth,Accessories,129
2024-01-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-01-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-01-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-01-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-01-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-01-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-01-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-02-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-02-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-03-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
